Distancia_10;Distancia_50;Distancia_100;Distancia_500;Distancia_1000;Distancia_2000;Distancia_5000
0.754468;3.24318;3.92327;8.85076;13.179;17.9986;28.6445
1.45095;2.79064;3.86732;9.68993;13.1152;18.2813;28.9914
1.53856;2.8503;4.05494;9.45917;12.8813;18.1541;28.3722
0.927009;3.21042;3.96758;9.14578;13.3547;17.8529;29.0384
1.37628;3.3572;3.65756;9.23727;12.8796;18.0345;28.9301
1.32045;3.12117;4.02625;9.11559;12.871;17.7977;29.0418
1.32129;2.89941;3.99606;9.35287;13.0745;18.2008;28.8958
1.27867;2.807;3.6808;9.28057;13.0889;18.2529;29.1694
1.14738;2.91212;4.26464;8.97049;13.3649;17.758;29.1729
1.54353;2.81721;4.18002;8.89497;12.8338;18.1492;28.8201
1.28567;3.23767;3.85992;9.29748;13.1538;17.866;29.1646
1.06339;3.04157;4.20797;9.14791;12.8324;17.9875;29.0932
1.24867;3.02616;3.95101;9.0028;13.1648;17.9244;29.1509
1.61748;3.1292;4.13667;9.1728;13.0203;18.165;29.0112
1.47833;2.63649;3.35263;8.93664;12.8834;18.0121;28.7644
1.42653;2.73926;4.11317;8.94646;13.1173;18.2753;28.9954
1.36351;2.98029;3.64936;9.06525;12.9151;18.0678;29.3841
1.3087;3.21172;4.23722;8.80463;13.1336;18.1021;29.1859
1.62404;3.11374;3.92465;8.90886;13.083;18.3355;28.6361
1.02578;3.48865;4.00738;9.24525;12.6932;17.7737;28.8143
1.23846;3.15744;4.16727;8.96502;12.9632;17.9938;29.2706
1.73561;3.3208;3.76486;9.31252;12.7049;17.7789;28.2875
1.42;3.29959;3.95269;8.5943;12.8807;17.5568;28.8872
1.49209;2.97153;4.19394;9.1105;12.4344;17.7581;28.6911
1.10241;3.02786;4.10294;9.09652;12.9438;18.1545;28.8741
1.02122;2.88805;3.75157;8.81983;13.0423;18.4958;28.7678
1.33599;2.76458;3.80466;9.45167;12.623;18.1326;29.0802
1.69582;3.07729;3.81364;9.36617;12.8315;18.1785;28.6686
1.49792;2.98713;4.37831;9.14198;13.2662;18.0711;29.0366
1.48603;3.26046;3.93365;9.23891;13.1341;18.1871;28.406
1.17505;2.72818;4.18984;8.93126;13.1209;18.0678;29.0037
1.4016;3.19006;4.20243;8.7762;12.6596;17.8022;29.1969
1.32817;2.8721;3.68483;9.2077;13.026;18.0987;29.0946
1.72245;3.0517;4.09594;8.92461;13.1253;17.9852;29.0198
1.27495;3.0498;4.1154;8.9661;12.9309;18.078;28.9688
1.30892;3.20443;4.20927;9.2191;12.8003;18.5181;28.9823
1.46974;3.30397;3.69029;8.93501;12.8551;17.8124;28.8844
1.27154;3.48987;3.805;8.85879;12.5949;18.0363;29.0176
1.55691;2.98239;3.93816;8.85486;13.1953;18.2157;28.8856
1.5368;2.85182;4.03223;9.32734;12.9813;17.87;28.9813
1.48118;3.01533;4.21528;9.18997;13.238;18.0098;28.9372
1.53984;3.3874;3.7404;9.11611;12.8476;17.6374;28.7649
1.37537;2.7224;3.96952;8.77521;13.1925;18.238;29.097
1.22664;2.83913;3.79882;9.10984;12.9327;18.024;29.0031
1.28641;2.66017;3.79854;9.52633;12.6318;18.1393;28.9706
1.37385;3.06158;3.84314;9.04645;13.3571;18.5382;29.0593
1.1266;3.22257;4.24572;9.51426;12.96;17.781;28.7178
1.4252;3.46315;3.96088;9.4835;13.069;17.903;28.5649
1.54953;3.18284;4.05177;9.43423;13.0729;18.3841;28.6638
1.60547;2.93928;4.03542;9.16216;12.8253;18.1858;28.7675
1.69022;2.60205;4.24604;9.18694;13.3596;17.8938;28.7478
1.52227;3.08143;3.57167;9.29377;13.3198;18.3218;28.6809
1.14079;2.92282;4.31697;8.9839;12.7781;17.6397;28.7882
1.19771;3.15084;4.06727;9.13772;12.8915;18.211;28.9001
1.08324;3.14337;3.43441;9.62504;13.2835;17.7696;28.4685
1.43673;3.01236;3.94839;8.86355;12.7351;18.0151;29.312
1.4945;3.21612;3.65674;9.27368;12.8805;18.1718;28.9879
1.24352;3.31183;3.86629;9.46853;12.7646;18.1527;28.4657
1.20056;3.25652;3.63475;9.24834;12.8573;18.5089;28.6343
0.785902;3.15965;4.2561;9.55649;12.6397;18.2616;28.8565
1.28724;2.85174;4.13765;9.04703;13.0947;17.8376;28.7612
0.801666;2.96694;3.98173;9.11611;12.4448;18.3643;28.6231
1.28349;2.95236;4.18175;9.32136;13.0264;17.9442;28.7716
0.950294;3.17096;3.90706;9.03611;12.8327;18.3563;29.0828
1.01108;3.40166;4.08237;9.38568;13.2037;18.4526;28.9727
1.18238;2.92142;4.11836;9.19577;12.772;18.8321;28.8666
0.991296;3.43006;3.80138;9.32871;12.8103;18.0461;28.8517
1.39703;3.1052;3.90504;9.43509;12.771;18.2076;28.8292
1.4515;3.38543;4.02785;9.12101;13.2741;18.3329;28.5922
1.4753;2.99299;3.83933;9.63324;13.2677;18.0608;29.001
1.05746;2.75025;4.37065;9.45106;12.8467;17.7578;28.9075
1.0137;3.32583;3.8396;9.56375;12.8349;18.2208;28.9448
1.14132;3.16788;3.70455;9.26275;12.7425;18.268;28.8976
1.04403;3.03287;4.02058;9.24915;13.274;18.4236;28.5865
0.95225;3.27612;4.12725;9.43711;13.0327;18.5211;28.292
0.811156;3.02205;4.33997;9.13455;13.0867;17.6424;28.9065
1.37386;3.40682;3.781;9.15856;13.4229;18.6342;28.9553
1.38955;3.11615;4.21599;9.049;12.9011;18.0359;28.7625
1.36013;2.74372;4.29229;9.16017;13.0232;18.4845;28.7175
1.16322;3.22496;3.59832;9.29534;12.7168;18.1418;28.9561
0.994308;3.22132;4.12689;8.94468;13.2882;17.6365;28.9614
1.10919;3.17359;3.91745;9.77411;12.8377;18.0105;29.0939
0.829713;3.19393;4.09561;9.01346;13.0421;18.0522;28.2816
1.05221;3.1487;4.48871;9.58558;13.4151;18.0021;28.354
1.11979;2.87015;4.35082;9.29812;12.9706;18.084;28.7485
1.3086;3.24009;3.97287;9.35052;12.9196;18.4198;28.6123
0.972495;3.42458;3.79652;9.22889;12.6971;18.3767;28.6137
1.18215;2.9329;4.45763;8.84152;12.6282;18.0813;28.6742
0.818694;2.84452;4.21328;9.2249;12.6026;18.1445;28.9633
1.12225;2.81352;3.99638;9.64524;12.7161;18.2228;28.6385
1.10486;3.02662;4.32462;9.33602;13.3419;18.3539;29.0489
1.30722;3.18525;3.91755;9.36034;12.9759;18.2311;28.6828
1.16524;2.8502;3.55803;9.41792;12.7451;18.2141;29.1854
1.1003;3.12724;4.17255;9.1121;13.1126;18.2382;28.7807
1.0375;3.12336;3.89848;9.46256;13.2749;18.1834;28.3841
1.15976;3.02651;4.18646;9.41851;13.3017;18.2382;29.0605
1.39136;2.97597;3.97919;9.05325;13.3783;18.4157;28.6616
0.993384;2.87958;4.21953;9.29871;12.9004;17.9621;28.9225
1.13483;2.98303;4.01572;9.70709;13.1224;17.9198;28.8177
1.15375;3.39849;3.67493;9.25668;12.8439;17.9398;28.6975
1.47168;3.02053;3.64646;9.30895;13.1616;18.0482;28.691
1.03139;3.27626;3.44118;9.284;13.0023;17.9842;28.607
0.853561;3.20711;4.31664;9.11586;12.9393;18.0969;28.7998
1.47881;3.22276;4.02212;9.26918;13.0658;18.1921;28.7417
1.22228;3.42505;3.72312;8.93729;12.9626;18.1626;28.7707
0.992252;2.93238;3.79869;9.02946;12.8218;18.0877;28.6312
0.805313;2.83823;4.07179;9.19077;13.1554;18.2861;28.5839
0.902996;2.61471;3.79128;9.04529;12.8539;18.4765;29.0357
1.25004;2.9363;4.04309;9.36244;12.7324;17.9829;28.8339
1.25644;3.1269;3.80679;9.3968;12.8982;18.1154;28.7917
1.3533;3.14621;4.20618;9.1035;12.8048;18.1439;28.8096
1.24801;3.375;3.79082;8.81511;12.7677;18.152;28.4861
0.847282;2.78524;4.30016;9.5711;13.0434;18.3298;28.503
1.1494;3.13402;4.10951;9.02395;12.8467;17.8566;29.0591
0.857795;2.75572;3.97025;9.27404;12.5871;17.694;28.7533
1.10102;3.16836;4.13218;9.2599;12.8087;18.3444;28.7344
1.1212;3.34423;4.23241;9.30767;12.8283;17.8261;29.0214
1.13532;2.77496;4.39306;9.31325;13.0415;18.2549;28.6348
1.25787;3.69455;3.7115;9.2153;12.8074;18.2281;28.5931
0.944216;3.34541;3.93018;8.90086;12.7631;18.3943;28.4732
1.34624;3.24943;3.72392;9.09039;13.0737;18.4012;28.9753
1.02599;3.00144;3.95006;9.32826;13.3565;18.1865;28.7151
1.27292;3.3204;3.93483;9.323;12.9995;18.1758;28.9553
1.35498;3.22607;3.99739;9.31217;13.1567;18.1968;29.0556
1.3416;3.07591;3.81564;9.36119;13.174;18.3462;28.4992
1.03799;2.89157;4.46093;9.26235;12.9233;18.256;28.8685
1.06425;2.63366;3.78514;9.39896;13.1675;18.0501;28.7988
0.849946;3.16625;3.84574;9.08759;12.597;18.652;29.2044
0.79284;2.88315;4.06957;9.14364;12.7992;18.1484;28.1463
1.32539;2.79028;3.72447;9.43393;13.2285;18.0619;28.9361
1.33393;2.77481;3.76761;9.06345;12.732;17.9521;28.6556
1.48286;3.15068;4.15889;8.95076;12.9638;18.1483;28.8493
1.25673;2.52611;4.23811;9.38793;13.0453;18.1088;28.7838
1.22655;3.20012;4.22137;9.19077;12.9279;17.9633;28.939
0.833866;3.27895;4.04907;9.29164;12.7297;18.0816;28.728
1.08254;3.21235;4.22047;9.45288;12.8149;17.8972;28.8619
1.07282;3.14767;3.86124;9.7234;13.1044;18.0505;28.8088
1.14494;3.07202;4.04821;9.0091;13.1544;18.0265;28.7003
1.14646;2.93926;3.74264;9.62899;12.9674;18.2165;29.23
0.895674;2.87685;3.80487;9.25984;12.8259;18.4005;28.7159
0.840678;2.95181;3.86276;9.64306;12.9308;18.0474;28.8368
1.5411;3.15861;4.20003;9.15595;12.9271;17.9895;28.8386
1.66834;2.73668;4.21525;9.04918;12.5486;18.1955;28.7559
1.13261;3.02471;3.86826;9.24105;12.7955;18.2428;28.8031
0.848292;2.7299;3.92946;9.22637;12.9241;18.1799;28.8471
1.3716;3.03298;4.33609;9.12869;13.3913;18.0903;28.6373
1.01706;2.67558;4.16851;9.18172;12.5103;18.5806;29.0419
0.970456;3.01068;3.71554;9.07127;12.9394;18.1272;28.6059
1.16421;2.73446;3.90846;9.27778;12.5974;18.3656;28.8078
0.741438;2.81708;3.97209;9.3359;13.1331;18.0942;29.0567
1.72819;2.64152;4.49644;9.15862;13.1916;18.2703;28.7907
0.813946;3.05831;4.22338;9.16838;12.9631;18.6462;28.6769
1.2415;2.66817;3.77953;9.0254;13.0561;18.2967;28.8467
1.40741;2.98712;3.87759;8.98984;12.5223;17.9673;28.7586
1.18681;2.70912;4.02919;9.18535;13.1223;18.662;28.9392
1.55695;2.60382;4.02224;9.08443;13.3755;18.0157;28.7593
1.51282;2.83555;4.29363;9.24773;12.5824;17.8254;28.9374
1.06131;2.68124;3.56234;9.12447;13.4126;18.3317;28.8994
1.14742;2.88796;4.32027;9.08389;12.7576;18.0682;28.7561
1.24879;2.82408;4.09818;8.84077;12.9667;18.1523;28.9506
1.02261;3.22998;3.7327;8.79211;12.7875;18.2926;29.2302
1.34458;2.82759;4.02623;8.96633;12.833;18.089;28.5842
1.17365;2.97102;4.08401;8.76841;12.9295;18.2361;28.8332
1.32417;2.87487;3.92156;8.96922;13.3212;18.1888;28.8305
1.12591;2.86798;4.00057;8.95815;12.8702;18.5621;28.7314
1.56796;2.67364;4.46778;9.04195;12.9666;18.3473;28.9956
1.65414;2.87521;4.15744;9.07085;13.1478;18.2809;29.0945
1.09264;2.6352;4.23442;9.20259;12.7503;18.064;28.7899
1.003;2.57359;4.1721;9.11002;12.5297;18.0279;28.801
0.972902;2.7677;4.1086;8.98933;13.3359;17.9645;28.8598
1.07076;2.77679;4.09221;9.13811;12.3322;17.9973;29.0473
1.51305;2.55383;3.86053;9.42832;13.3501;18.0826;28.9909
1.44685;2.68119;4.25542;8.97985;12.8438;17.9279;28.9207
1.68165;3.40714;3.99904;9.10187;12.5291;17.9225;29.054
1.15208;2.8793;3.94221;8.8939;12.5957;18.0666;28.7453
1.55357;2.63217;4.01995;9.23375;13.0951;18.2535;28.5788
1.29632;2.49979;4.1267;9.06634;13.25;18.3673;28.7737
0.959067;2.7663;3.78387;9.24229;13.1702;18.1892;28.76
1.09642;2.39086;3.81863;9.38873;13.1264;18.1448;29.0417
1.42344;2.89981;4.17467;9.74684;13.0161;18.2123;28.6228
1.2246;2.81376;3.77517;9.61951;12.4794;18.2019;28.3067
1.47003;3.30481;3.63248;9.41491;13.1305;18.7663;28.9183
1.26425;3.12026;3.95363;9.38489;12.9109;18.1637;28.7695
1.39029;3.27656;4.33835;8.88467;12.6476;18.1182;28.7959
0.985811;2.65748;4.13369;9.14547;12.9629;18.504;29.4974
1.48229;2.92906;3.70352;9.02899;13.0419;18.0624;28.6426
1.22427;2.55499;3.84459;9.12529;12.9102;18.139;28.6833
1.17838;2.42512;3.73132;9.27195;12.8734;18.2003;28.7271
0.905298;2.79365;3.57029;9.06497;12.8572;18.1964;28.5135
1.23537;2.46445;3.73142;9.23157;12.5607;18.0914;28.9438
1.24395;2.70524;3.99386;9.30274;12.982;18.3597;28.4167
0.919245;2.22257;4.18152;9.31331;12.9219;18.2545;29.1327
1.14605;2.97917;3.80591;8.76469;13.0278;18.1461;28.1977
1.4007;2.62811;4.23913;8.89272;13.1135;18.4455;29.1074
1.26642;2.86078;4.21392;9.10513;12.5874;17.536;28.5615
1.28124;2.69366;4.07561;9.10167;12.941;18.2047;28.7709
0.933078;2.71292;4.23328;9.0333;13.3654;18.2906;29.1076
1.15307;2.88001;3.66335;9.5265;13.0066;18.2974;28.4172
1.0631;3.17616;4.52771;9.08045;12.6089;18.356;28.7213
1.48419;2.89952;3.77926;9.23601;12.8599;18.2162;28.5988
1.31308;3.01664;4.04612;8.81363;13.1781;18.0786;28.5683
0.928186;2.99343;3.75461;9.02855;13.2185;18.1629;28.7735
1.1511;2.89052;3.91354;9.35953;13.1052;17.9172;28.7489
1.24574;2.47693;4.01879;8.92703;12.426;17.9664;29.1515
1.40337;3.01519;3.93403;8.92519;12.721;17.9023;28.8857
1.17433;2.73589;3.90825;8.73005;13.2462;18.0137;29.0375
1.01182;2.92021;4.36397;9.50519;13.2127;17.8831;28.5886
1.08014;2.29878;3.61099;8.95442;13.1294;18.1724;29.0282
1.15675;3.21907;4.03112;9.32237;12.998;18.2024;28.6506
1.37156;3.11111;4.3949;9.11879;12.9451;17.8726;28.3852
0.969303;2.73639;4.41517;9.28763;12.6871;18.0268;28.8064
1.1185;3.01439;4.24883;9.20232;12.9131;18.0907;28.8922
1.22822;2.67289;3.90547;9.4746;13.2969;17.9946;29.1701
0.956429;2.8075;4.0567;9.45037;13.2835;18.6326;28.7174
1.1961;2.54738;3.58428;9.46741;12.9618;18.128;28.7359
1.08821;2.5584;3.87538;9.16455;12.8096;17.8926;28.8154
1.23212;2.79414;4.03477;9.01963;12.8874;18.0307;28.8639
1.06998;2.85345;3.84127;9.41936;12.8463;18.2273;28.8793
1.30641;2.67226;4.02172;9.14669;12.9495;18.0771;28.64
1.3371;2.72412;3.84882;9.2885;12.7873;18.1203;28.6459
0.880078;3.04316;4.28246;9.18548;12.8391;18.5638;28.5243
1.26832;2.94778;4.12968;9.42048;12.3984;18.1614;28.7838
1.5257;2.7999;4.50153;9.17737;12.5994;18.2596;28.8427
1.23254;2.60585;4.5341;8.9378;12.4333;18.2928;28.9141
1.2269;3.32524;3.73344;8.93056;12.9102;18.4981;28.7226
1.29566;3.06391;4.43482;9.20521;12.9475;18.7061;28.686
0.903359;2.80472;3.98334;9.03222;12.6308;18.4373;29.0375
1.12681;3.44799;3.86058;9.16421;12.4437;18.2828;28.7666
1.2133;2.57275;4.30513;9.03507;13.0761;18.4903;28.6958
1.05997;3.17937;3.60905;9.27569;13.4968;18.6492;29.3813
1.64765;3.04952;4.47912;9.16314;13.6046;18.1145;28.8278
0.572721;2.86918;4.12347;9.24137;12.7786;18.5476;28.9111
1.12747;2.5518;3.8884;9.26954;12.9886;18.1772;28.8977
0.797787;3.17951;4.36642;8.6821;12.7775;18.6162;28.6435
1.20679;2.81761;3.76436;9.11917;12.9886;18.2331;28.8524
1.26534;3.12367;4.11695;8.89047;13.0734;18.7254;29.0719
1.46742;2.75924;4.04501;9.16452;13.0977;17.9258;29.0142
1.18456;3.23429;3.83901;8.9448;12.9733;18.296;29.2415
1.18806;3.24378;4.18484;9.10765;12.4463;17.9157;29.0736
1.41368;3.23977;4.44934;8.88808;13.1975;18.1892;28.8644
1.21281;3.07351;3.874;8.91379;12.5756;18.5571;28.7216
1.19511;2.66023;3.66509;9.19672;12.7777;17.715;28.6754
0.962074;2.95392;4.12323;9.09809;13.0504;18.0918;29.0395
0.92901;3.16523;3.87495;8.68168;12.4754;18.3518;28.5377
1.1447;3.02106;3.79004;9.59614;13.1246;18.5572;28.6379
1.26247;2.87681;4.34035;9.22976;12.7932;18.5762;28.717
1.08376;2.9433;3.74572;9.12826;12.8366;17.7984;28.5653
1.37611;3.28426;4.07762;9.10179;13.1249;18.233;28.7403
1.44217;2.75024;4.45679;9.18356;12.863;18.0764;28.4082
0.994386;3.1286;3.92597;9.23445;12.8692;18.6227;28.7296
1.12562;3.0399;4.19488;9.25532;12.6186;18.0141;28.9068
1.49222;2.80887;3.7947;9.01558;13.2985;18.0461;29.0538
1.36644;2.92131;4.26676;8.94915;12.8217;18.3169;28.7406
1.25646;3.34195;4.09024;8.87939;12.8057;18.4735;28.9049
1.12538;2.91186;4.25552;8.99824;13.0576;18.2474;28.7709
1.5042;3.36275;4.19186;8.79817;13.2119;18.6006;29.0037
1.46904;2.51908;4.05761;9.00758;12.8686;18.4299;28.6782
1.21102;2.75787;3.988;9.15026;13.1226;18.4752;28.8174
1.43126;3.02022;4.13204;9.2534;13.3173;18.0979;28.5358
1.44586;3.04492;4.15036;9.33046;13.1612;18.0966;28.979
1.18159;3.25691;3.89312;9.2056;12.3906;18.233;28.4945
1.51468;3.26358;3.93811;9.15913;12.8571;18.6587;28.9682
1.10018;3.25782;3.98271;9.02223;12.9014;18.2454;28.9184
1.11454;3.20925;4.49222;9.1629;12.7412;18.4627;28.7092
0.966382;2.32191;4.14394;9.30222;12.6871;17.8866;28.5237
1.37256;3.03362;3.57488;9.14873;13.1369;17.8036;28.8107
1.25147;3.23369;4.14857;8.89475;12.6764;18.4959;29.1857
1.22924;2.95125;4.06658;9.55107;12.8242;18.2921;28.5984
1.18615;2.6773;3.7269;8.89458;12.9288;18.5818;28.8308
0.997047;2.87018;3.8786;9.221;12.684;18.0908;28.7677
0.905574;3.25464;4.04315;9.10282;12.5808;18.133;28.7043
0.519705;2.80524;4.17813;8.76735;13.2344;18.0488;28.5014
0.796092;3.06859;3.74427;9.13132;13.1151;18.3942;28.195
1.08574;2.31564;4.07253;9.19163;13.2947;18.6613;28.824
0.753046;2.57392;4.20298;9.28991;12.4918;17.8173;28.8737
1.0563;3.31752;4.30878;9.3332;12.94;18.3522;28.7144
1.22604;3.00942;4.24708;9.31159;12.9512;18.0715;28.9653
0.758497;3.10174;3.93408;9.0405;13.0996;18.3364;28.7702
1.27632;3.0146;4.49536;9.22568;12.9875;18.3456;28.5246
1.13917;3.27156;3.87221;8.90488;13.1261;18.2533;28.7229
1.30287;2.83625;3.81358;8.92325;12.8317;18.2573;28.9391
0.941357;3.21213;4.12254;9.50376;13.0974;18.0497;28.6356
1.57799;2.59983;3.94104;8.78479;12.8414;18.4258;28.8664
1.39735;2.43997;4.1453;9.24631;13.1605;18.2537;29.0409
1.68715;3.30404;4.12006;9.00121;13.2903;18.6577;28.64
0.982922;3.06056;3.42617;9.11806;13.0842;18.3606;28.7812
1.16252;2.81543;4.16893;9.12114;13.1077;18.7334;28.5111
1.04691;2.91047;3.77476;8.97415;12.7128;18.3027;28.2146
1.17758;2.83804;3.91153;9.08519;12.7389;18.4532;28.9224
1.02938;3.29627;4.12415;9.31717;12.9704;18.5027;28.7047
1.12251;2.59333;4.05638;9.57761;12.8232;18.4282;28.32
0.853719;2.8053;4.21218;9.51145;13.1166;18.3335;28.6882
1.16268;2.89022;3.93121;9.26629;12.944;17.4823;28.7543
1.28739;2.73714;3.97472;8.97281;13.0495;18.2742;28.7609
1.30838;2.94291;3.96307;8.74688;12.9062;18.282;28.7929
0.84291;2.72074;3.9699;9.49027;12.623;18.1425;28.7433
1.00064;2.83314;4.29602;9.34171;12.6437;18.5845;29.141
1.11136;3.0243;3.92309;9.18776;13.2646;17.8681;28.9801
1.36778;2.95889;3.72711;9.11202;12.9849;18.2698;28.484
1.22357;2.98012;4.02326;9.1614;13.2111;18.1688;28.8413
1.37153;2.73181;4.32053;9.66439;12.7904;18.1794;28.8359
1.13732;2.88581;4.19099;8.75295;13.2548;18.4764;28.7608
1.22751;2.96445;4.25901;9.68422;13.0011;18.0249;28.8019
0.989762;2.51975;4.15224;9.46269;13.0865;18.0327;29.2189
1.08451;2.88707;4.46943;9.57145;13.0853;18.0522;28.5511
0.907867;2.93698;4.34369;9.13973;12.6834;18.1767;29.2344
1.06362;3.30345;4.19567;9.04787;13.0851;18.246;28.5402
1.00867;2.71154;4.00471;9.2448;12.7386;18.5279;28.8949
1.13377;2.37881;4.03494;9.09337;13.3235;17.8263;29.1254
1.32745;3.02476;4.57393;9.14633;13.2286;18.3235;28.9641
0.775478;2.90745;4.34964;9.53418;13.1801;17.9784;28.7207
1.00648;2.75534;4.39857;9.20426;13.0872;18.1367;28.9301
1.05275;2.49994;3.35275;9.14838;12.6889;18.6324;29.1248
0.810016;2.82478;4.2187;9.34661;12.6385;18.165;28.6329
1.05061;2.77857;4.01668;9.26208;12.9288;18.5331;28.872
1.24151;3.28926;4.26128;9.21224;12.9207;18.3805;29.002
1.05552;2.69186;4.22603;8.97423;13.237;18.6085;28.9506
0.993308;3.23036;4.17149;9.2214;12.7203;18.2489;28.9461
1.30871;2.90307;4.54666;9.16138;12.8614;18.178;28.5599
1.18665;2.7263;4.35888;9.37644;12.8994;17.9501;29.2517
1.04605;2.46568;4.31642;9.62178;12.9219;18.2547;29.0956
1.1001;3.45801;4.13832;9.09373;12.749;18.0313;28.6418
0.940631;2.32273;4.36152;8.89996;12.6794;18.2708;28.6316
0.896226;2.46329;3.97529;9.43048;13.1404;18.2754;28.8459
0.968266;2.75806;4.23623;9.77487;12.9284;17.9753;28.8979
1.40048;2.98995;4.36548;9.40339;12.8788;17.9126;28.9871
0.907272;2.88197;3.90389;9.3027;13.0028;18.0369;28.8317
1.19384;2.96885;4.11933;9.602;12.8863;18.2563;28.6562
0.726893;3.02156;4.05718;9.3966;12.892;18.0277;28.9499
0.867024;3.27847;4.10865;9.43918;12.7813;18.4503;29.044
1.32713;3.01867;4.58238;9.10965;12.8695;18.1495;29.1806
1.47833;3.04626;4.26178;9.28837;13.2337;18.2214;28.8389
1.17473;2.73413;4.19206;8.91857;12.9784;17.9636;29.4648
0.97228;2.90304;4.28931;9.00578;13.1093;18.2315;28.8038
1.34524;2.43751;3.98804;9.13769;13.2158;18.4931;28.8644
1.38382;2.60661;4.52069;9.36974;13.1191;18.4662;29.223
1.39139;2.79287;3.72379;9.5212;12.879;17.936;29.0221
1.16702;2.4639;4.54447;9.5737;13.0037;18.1081;28.6685
1.28365;2.5362;4.24289;9.47848;13.2084;18.3114;29.0302
1.01156;3.03369;4.20329;9.5312;12.7112;18.3128;28.7743
1.32459;2.96358;4.16368;9.45081;12.9391;18.4871;28.7925
0.953006;3.05288;4.09837;9.39921;12.7045;18.1722;28.7022
0.815081;2.42082;4.44968;9.61307;12.7824;18.3826;29.1358
0.905081;2.8332;4.60818;9.37302;12.8028;18.4473;28.9464
1.11293;3.03046;3.83608;9.44268;12.8289;18.1216;28.8623
1.05506;3.20331;4.27302;9.42894;12.8977;18.3244;28.9162
0.968788;2.82518;4.12005;9.70347;13.1125;18.4029;29.1018
0.79297;2.86902;3.77488;8.97569;12.7254;18.0028;28.6961
1.0996;3.07277;3.76011;9.40812;13.1946;18.4053;28.7228
1.18798;2.8694;4.00695;9.49963;12.7911;18.2376;28.6642
1.10714;3.02885;3.96725;9.17394;12.8268;18.1239;29.009
0.966498;2.53963;3.97181;9.28319;12.9577;17.7031;28.8316
1.07458;2.74441;4.30925;9.36669;13.0215;18.156;29.1219
0.863926;2.97066;4.32483;9.64216;12.855;18.1541;29.0778
0.998676;2.91493;4.347;9.31648;12.5988;18.0587;29.1477
1.11419;2.86238;4.20842;9.33136;12.9196;18.3249;28.9227
0.930855;3.15363;3.89946;9.51846;13.0282;18.5788;28.9517
1.29315;2.78288;4.23337;9.53887;12.5308;18.3153;28.8641
1.47845;2.68171;3.71714;9.18585;13.2445;18.3926;28.5769
0.961982;3.0743;4.44078;9.11924;13.0367;18.2191;28.5905
0.848869;3.27344;3.87056;9.37087;13.4354;18.3136;29.0468
1.14637;3.08362;4.33488;9.5035;12.5185;17.9407;28.7514
1.25129;2.73905;3.9319;9.32218;12.8907;18.2353;29.2019
1.25237;2.73752;4.35797;9.19575;12.8944;18.1457;28.5718
1.15569;2.56202;4.09773;8.78693;13.1524;18.0242;29.0034
1.20664;3.06453;4.31898;9.10943;12.8603;18.0058;28.6827
0.720737;2.87744;3.73567;9.21945;13.0923;18.6146;28.8943
0.78105;2.67924;4.49663;9.03702;12.6382;18.3746;28.7148
0.778875;2.80318;4.77363;9.19544;12.8998;18.012;28.7503
0.874296;2.63223;4.14293;9.71584;12.5332;18.0926;28.608
1.17193;2.79783;4.30586;9.19447;13.3377;18.1622;29.5086
1.27977;2.99644;4.31255;9.50318;12.7145;18.2849;29.1199
0.926664;2.42739;3.85193;9.20051;13.1031;18.1218;28.9227
1.20408;3.21109;4.25168;9.56525;12.8672;18.1221;28.8564
0.885773;2.76575;4.20778;9.60515;13.0805;18.2998;28.3124
0.947144;2.78939;4.47072;9.52045;12.9941;17.8144;29.1881
1.10221;2.57283;4.07969;9.31813;13.214;18.4069;28.9227
1.31178;2.74421;4.15788;9.6745;12.7783;18.0837;29.2585
0.915733;2.76334;4.11369;9.31954;12.9228;18.0304;28.9634
1.70688;2.75068;4.39875;9.26223;12.8433;18.4609;29.1006
1.16243;2.25798;4.2157;9.01437;12.9903;17.6431;28.9227
1.50668;2.82516;4.12864;8.91924;13.0623;18.0659;28.7652
1.45197;3.05644;4.04873;9.51201;12.8563;18.2958;28.7613
0.905629;2.75438;4.30988;8.92331;12.5497;18.2959;28.3947
1.32864;3.11968;4.0888;9.02214;12.4912;18.1053;28.358
1.12712;3.00124;4.01449;9.41724;12.8994;17.9825;28.9389
1.59266;3.04047;4.39462;9.35638;12.9731;17.8994;29.0963
1.3136;3.07771;4.16518;9.26487;12.8067;18.2821;29.075
1.43697;2.94228;4.3438;9.09312;13.3812;17.8598;28.8318
1.34531;2.57712;3.62259;9.38054;13.0058;18.1715;29.1287
1.3214;2.96053;3.70484;9.39687;13.0421;18.4037;28.6977
1.53518;2.82144;3.92796;9.63381;13.1758;18.0121;28.6259
1.36745;3.18991;4.35527;9.40738;12.6737;18.082;28.7228
1.31729;2.95453;3.69894;9.30689;12.7366;17.9283;29.2067
1.16295;2.96004;4.07341;9.14283;12.629;18.0609;28.9662
1.11601;3.19436;4.17204;9.04039;12.7106;17.9645;28.7591
